,Emotions,Path,Processed_Path
693,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-05-02-01-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-01-02-12.wav
694,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-05-02-02-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-02-01-12.wav
695,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-05-02-02-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-02-02-12.wav
696,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-06-01-01-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-01-01-12.wav
697,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-06-01-01-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-01-02-12.wav
698,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-06-01-02-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-02-01-12.wav
699,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-06-01-02-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-02-02-12.wav
700,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-06-02-01-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-01-01-12.wav
701,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-06-02-01-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-01-02-12.wav
702,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-06-02-02-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-02-01-12.wav
703,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-06-02-02-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-02-02-12.wav
704,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-07-01-01-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-01-01-12.wav
705,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-07-01-01-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-01-02-12.wav
706,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-07-01-02-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-02-01-12.wav
707,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-07-01-02-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-02-02-12.wav
708,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-07-02-01-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-01-01-12.wav
709,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-07-02-01-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-01-02-12.wav
710,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-07-02-02-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-02-01-12.wav
711,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-07-02-02-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-02-02-12.wav
712,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-08-01-01-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-01-01-12.wav
713,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-08-01-01-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-01-02-12.wav
714,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-08-01-02-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-02-01-12.wav
715,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-08-01-02-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-02-02-12.wav
716,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-08-02-01-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-01-01-12.wav
717,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-08-02-01-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-01-02-12.wav
718,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-08-02-02-01-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-02-01-12.wav
719,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_12/03-01-08-02-02-02-12.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-02-02-12.wav
720,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-01-01-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-01-01-13.wav
721,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-01-01-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-01-02-13.wav
722,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-01-01-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-02-01-13.wav
723,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-01-01-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-02-02-13.wav
724,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-02-01-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-01-01-13.wav
725,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-02-01-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-01-02-13.wav
726,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-02-01-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-02-01-13.wav
727,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-02-01-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-02-02-13.wav
728,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-02-02-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-01-01-13.wav
729,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-02-02-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-01-02-13.wav
730,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-02-02-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-02-01-13.wav
731,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-02-02-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-02-02-13.wav
732,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-03-01-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-01-01-13.wav
733,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-03-01-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-01-02-13.wav
734,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-03-01-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-02-01-13.wav
735,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-03-01-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-02-02-13.wav
736,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-03-02-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-01-01-13.wav
737,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-03-02-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-01-02-13.wav
738,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-03-02-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-02-01-13.wav
739,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-03-02-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-02-02-13.wav
740,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-04-01-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-01-01-13.wav
741,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-04-01-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-01-02-13.wav
742,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-04-01-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-02-01-13.wav
743,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-04-01-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-02-02-13.wav
744,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-04-02-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-01-01-13.wav
745,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-04-02-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-01-02-13.wav
746,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-04-02-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-02-01-13.wav
747,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-04-02-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-02-02-13.wav
748,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-05-01-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-01-01-13.wav
749,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-05-01-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-01-02-13.wav
750,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-05-01-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-02-01-13.wav
751,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-05-01-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-02-02-13.wav
752,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-05-02-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-01-01-13.wav
753,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-05-02-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-01-02-13.wav
754,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-05-02-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-02-01-13.wav
755,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-05-02-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-02-02-13.wav
756,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-06-01-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-01-01-13.wav
757,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-06-01-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-01-02-13.wav
758,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-06-01-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-02-01-13.wav
759,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-06-01-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-02-02-13.wav
760,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-06-02-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-01-01-13.wav
761,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-06-02-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-01-02-13.wav
762,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-06-02-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-02-01-13.wav
763,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-06-02-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-02-02-13.wav
764,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-07-01-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-01-01-13.wav
765,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-07-01-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-01-02-13.wav
766,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-07-01-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-02-01-13.wav
767,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-07-01-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-02-02-13.wav
768,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-07-02-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-01-01-13.wav
769,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-07-02-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-01-02-13.wav
770,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-07-02-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-02-01-13.wav
771,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-07-02-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-02-02-13.wav
772,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-08-01-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-01-01-13.wav
773,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-08-01-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-01-02-13.wav
774,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-08-01-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-02-01-13.wav
775,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-08-01-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-02-02-13.wav
776,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-08-02-01-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-01-01-13.wav
777,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-08-02-01-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-01-02-13.wav
778,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-08-02-02-01-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-02-01-13.wav
779,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_13/03-01-08-02-02-02-13.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-02-02-13.wav
780,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-01-01-01-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-01-01-14.wav
781,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-01-01-01-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-01-02-14.wav
782,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-01-01-02-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-02-01-14.wav
783,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-01-01-02-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-02-02-14.wav
784,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-02-01-01-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-01-01-14.wav
785,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-02-01-01-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-01-02-14.wav
786,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-02-01-02-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-02-01-14.wav
787,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-02-01-02-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-02-02-14.wav
788,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-02-02-01-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-01-01-14.wav
789,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-02-02-01-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-01-02-14.wav
790,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-02-02-02-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-02-01-14.wav
791,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-02-02-02-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-02-02-14.wav
792,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-03-01-01-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-01-01-14.wav
793,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-03-01-01-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-01-02-14.wav
794,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-03-01-02-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-02-01-14.wav
795,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-03-01-02-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-02-02-14.wav
796,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-03-02-01-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-01-01-14.wav
797,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-03-02-01-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-01-02-14.wav
798,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-03-02-02-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-02-01-14.wav
799,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-03-02-02-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-02-02-14.wav
800,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-04-01-01-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-01-01-14.wav
801,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-04-01-01-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-01-02-14.wav
802,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-04-01-02-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-02-01-14.wav
803,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-04-01-02-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-02-02-14.wav
804,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-04-02-01-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-01-01-14.wav
805,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-04-02-01-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-01-02-14.wav
806,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-04-02-02-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-02-01-14.wav
807,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-04-02-02-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-02-02-14.wav
808,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-05-01-01-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-01-01-14.wav
809,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-05-01-01-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-01-02-14.wav
810,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-05-01-02-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-02-01-14.wav
811,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-05-01-02-02-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-02-02-14.wav
812,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_14/03-01-05-02-01-01-14.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-01-01-14.wav
